right;1458049989555;12;3;1;1;1;0;0;117810;
right;1458049989556;12;3;1;1;1;0;0;117820;
right;1458049989556;13;4;1;1;1;0;0;117830;
right;1458049989556;13;4;1;1;1;0;0;117830;
left;1458049989557;10;1;0;1;2;1;0;178541;
left;1458049989557;10;1;0;1;2;2;0;178551;
left;1458049989558;9;2;0;1;3;1;0;178501;
left;1458049989559;11;1;0;1;2;2;0;178561;
left;1458049989560;9;2;0;1;4;1;1;178511;
right;1458049989562;12;4;0;1;1;0;0;117840;
right;1458049989562;12;3;1;1;1;0;0;117850;
right;1458049989562;12;3;1;1;1;0;0;117860;
right;1458049989563;12;3;0;1;1;0;0;117870;
right;1458049989564;12;3;1;1;1;0;0;117880;
left;1458049989568;10;1;0;1;2;2;0;178571;
right;1458049989570;15;3;0;1;1;0;0;117810;
right;1458049989573;16;3;1;2;1;0;0;117820;
right;1458049989575;17;4;1;1;1;0;0;117830;
right;1458049989576;16;4;0;1;1;0;0;117840;
right;1458049989576;16;3;1;1;1;0;0;117850;
right;1458049989576;16;3;0;1;1;0;0;117860;
right;1458049989577;12;3;1;1;1;0;0;117890;
right;1458049989577;16;3;0;1;1;0;0;117870;
right;1458049989580;12;3;1;1;1;0;0;117900;
left;1458049989581;10;1;0;1;2;2;0;178581;
right;1458049989582;12;4;0;1;1;0;0;117840;
right;1458049989582;12;3;1;1;1;0;0;117850;
left;1458049989583;9;2;0;1;2;1;0;178521;
right;1458049989587;12;3;1;1;1;0;0;117860;
left;1458049989587;9;2;0;1;3;2;1;178531;
right;1458049989588;15;3;1;1;1;0;0;117880;
right;1458049989588;15;3;0;1;1;0;0;117890;
right;1458049989588;15;3;0;1;1;0;0;117900;
left;1458049989590;10;1;0;1;2;2;0;178591;
left;1458049989591;9;2;0;1;3;1;0;178541;
left;1458049989592;9;2;0;1;3;1;0;178551;
left;1458049989592;10;2;0;1;3;1;0;178561;
right;1458049989593;15;3;1;2;1;0;0;117910;
right;1458049989593;12;3;1;1;1;0;0;117910;
right;1458049989593;12;3;0;1;1;0;0;117870;
left;1458049989593;9;2;0;1;3;1;0;178541;
left;1458049989593;9;2;0;1;3;1;0;178571;
left;1458049989596;11;1;0;1;3;2;0;178601;
left;1458049989597;9;2;0;1;3;1;0;178551;
left;1458049989597;9;2;0;1;3;1;0;178581;
right;1458049989600;16;3;1;1;1;0;0;117920;
right;1458049989600;13;3;1;1;1;0;0;117920;
left;1458049989602;9;2;0;1;3;1;0;178591;
left;1458049989605;10;2;0;1;3;1;0;178601;
right;1458049989608;12;3;1;1;1;0;0;117880;
right;1458049989608;15;4;0;1;1;0;0;117930;
left;1458049989609;10;2;0;1;3;1;0;178561;
left;1458049989609;9;2;0;1;3;1;0;178571;
left;1458049989610;9;2;0;1;3;1;0;178581;
right;1458049989612;12;4;1;1;1;0;0;117930;
right;1458049989612;12;3;1;1;1;0;0;117890;
left;1458049989612;9;2;0;1;3;1;0;178591;
right;1458049989613;12;3;1;1;1;0;0;117900;
right;1458049989613;12;3;1;1;1;0;0;117910;
right;1458049989613;13;3;1;1;1;0;0;117920;
left;1458049989613;10;2;0;1;3;1;0;178601;
right;1458049989614;12;4;1;1;1;0;0;117930;
left;1458049989618;10;1;0;1;2;2;0;178611;
left;1458049989619;9;2;0;1;3;1;0;178611;
left;1458049989620;9;2;0;1;3;1;0;178611;
left;1458049989620;9;2;0;1;3;1;0;178621;
right;1458049989622;15;4;1;1;1;0;0;117940;
right;1458049989622;12;4;1;1;1;0;0;117940;
left;1458049989620;9;2;0;1;3;1;0;178621;
left;1458049989620;10;1;0;1;2;2;0;178621;
right;1458049989623;12;4;1;1;1;0;0;117940;
left;1458049989628;10;1;0;1;2;2;0;178631;
left;1458049989628;9;2;0;1;3;1;0;178631;
left;1458049989628;9;2;0;1;3;1;0;178631;
right;1458049989630;15;3;0;1;1;0;0;117950;
right;1458049989630;12;3;1;1;1;0;0;117950;
right;1458049989630;12;3;1;1;1;0;0;117950;
right;1458049989639;16;3;0;1;1;0;0;117960;
right;1458049989639;12;3;0;1;1;0;0;117960;
right;1458049989639;12;3;0;1;1;0;0;117960;
left;1458049989641;10;1;0;1;2;1;0;178641;
left;1458049989641;9;2;0;1;3;1;0;178641;
