left;1458049383453;5;2;4;4;5;7;3;135933;
left;1458049383454;4;4;6;4;6;6;4;135923;
right;1458049383454;3;2;5;9;7;0;6;201858;
right;1458049383456;2;2;6;8;7;0;5;201888;
left;1458049383457;5;2;4;4;4;7;3;135943;
right;1458049383458;2;2;5;9;7;0;6;201868;
right;1458049383459;3;2;5;9;7;0;6;201878;
left;1458049383459;5;3;5;4;4;7;3;135953;
right;1458049383465;2;2;6;8;7;0;5;201898;
right;1458049383465;3;2;5;9;7;0;6;201888;
left;1458049383467;4;3;7;4;6;6;3;135933;
right;1458049383470;3;2;5;9;7;0;6;201898;
left;1458049383472;4;3;7;4;5;6;4;135943;
left;1458049383473;5;4;7;4;5;6;3;135953;
left;1458049383474;4;3;7;5;5;7;4;135963;
left;1458049383474;5;2;5;4;4;8;4;135963;
right;1458049383478;3;2;5;9;8;0;6;201908;
right;1458049383478;2;2;6;8;8;0;5;201908;
left;1458049383483;5;2;4;4;4;7;3;135973;
left;1458049383483;4;4;7;4;5;6;4;135973;
right;1458049383486;2;2;6;8;7;0;5;201918;
right;1458049383486;3;2;5;10;7;0;6;201918;
left;1458049383491;4;4;7;4;5;6;4;135983;
left;1458049383491;5;2;5;4;4;7;3;135983;
right;1458049383495;2;3;6;9;7;0;5;201928;
right;1458049383495;3;3;5;10;7;0;6;201928;
left;1458049383504;4;2;5;4;5;7;4;135993;
left;1458049383504;4;3;8;4;6;6;4;135993;
right;1458049383510;4;2;5;9;7;0;6;201938;
right;1458049383510;3;2;6;8;7;0;5;201938;
left;1458049383512;4;4;7;4;5;6;4;136003;
left;1458049383512;5;2;5;4;4;7;3;136003;
right;1458049383516;3;2;5;10;7;0;6;201948;
right;1458049383516;2;2;6;8;7;0;5;201948;
left;1458049383521;5;3;5;4;4;7;3;136013;
left;1458049383521;4;4;7;4;5;6;4;136013;
right;1458049383523;4;2;5;10;7;0;5;201958;
right;1458049383523;3;2;6;8;7;0;5;201958;
left;1458049383534;5;3;5;4;5;7;3;136023;
