left;1458048847175;9;2;3;0;3;0;2;290152;
right;1458048847176;6;4;2;3;11;2;4;277187;
left;1458048847177;9;2;3;0;4;0;2;290162;
left;1458048847185;9;2;3;0;3;0;2;290172;
right;1458048847186;6;4;2;3;12;2;4;277197;
left;1458048847196;9;2;3;0;4;0;2;290182;
left;1458048847199;8;2;3;0;4;1;2;290192;
right;1458048847202;7;4;2;3;12;2;4;277207;
right;1458048847207;6;4;2;3;12;2;5;277217;
right;1458048847214;6;4;2;3;12;3;4;277227;
left;1458048847217;9;3;3;0;4;1;2;290202;
left;1458048847218;8;2;3;0;4;1;2;290212;
left;1458048847226;10;2;3;0;4;1;2;290222;
right;1458048847229;6;4;2;3;12;3;5;277237;
right;1458048847238;6;4;2;3;12;2;4;277247;
left;1458048847240;9;3;3;0;4;1;2;290232;
right;1458048847244;6;4;2;4;12;3;4;277257;
left;1458048847248;9;2;4;0;4;1;2;290242;
left;1458048847255;9;2;3;0;4;1;2;290252;
right;1458048847260;6;4;2;3;11;2;4;277267;
right;1458048847266;6;4;2;3;11;2;4;277277;
left;1458048847270;9;2;3;0;5;1;2;290262;
right;1458048847276;6;5;2;3;12;2;5;277287;
left;1458048847278;9;2;3;0;4;1;3;290272;
left;1458048847286;9;2;4;0;4;0;3;290282;
right;1458048847289;6;4;2;2;11;2;4;277297;
right;1458048847296;6;4;2;2;11;3;4;277307;
left;1458048847303;9;2;4;0;5;1;2;290292;
right;1458048847304;7;4;2;2;11;2;4;277317;
left;1458048847308;9;2;4;0;5;1;2;290302;
left;1458048847315;10;2;4;0;5;1;2;290312;
right;1458048847319;6;4;2;2;10;2;4;277327;
right;1458048847326;7;4;2;3;9;2;4;277337;
left;1458048847330;10;2;5;0;5;1;2;290322;
right;1458048847335;8;4;2;2;9;1;3;277347;
left;1458048847339;10;3;5;0;5;1;2;290332;
left;1458048847345;10;3;5;1;5;0;2;290342;
right;1458048847351;8;4;2;2;8;1;3;277357;
right;1458048847356;8;4;1;2;8;1;3;277367;
left;1458048847361;11;3;5;1;5;1;2;290352;
right;1458048847364;8;4;1;2;7;1;3;277377;
left;1458048847367;11;3;6;1;5;1;2;290362;
left;1458048847389;11;3;6;1;5;1;2;290372;
right;1458048847390;8;4;1;1;7;1;2;277387;
left;1458048847392;12;3;6;1;5;1;2;290382;
right;1458048847392;9;4;1;1;6;1;2;277397;
right;1458048847396;9;5;1;1;5;1;2;277407;
left;1458048847399;12;3;6;1;5;1;2;290392;
left;1458048847409;13;3;6;1;5;1;2;290402;
right;1458048847409;9;6;2;1;5;1;2;277417;
right;1458048847416;9;5;1;1;5;1;2;277427;
left;1458048847420;12;4;7;1;5;1;2;290412;
right;1458048847427;8;4;1;1;5;1;3;277437;
left;1458048847428;12;4;6;1;6;1;2;290422;
left;1458048847436;11;3;7;1;5;1;2;290432;
right;1458048847442;9;5;1;1;6;1;2;277447;
right;1458048847447;8;4;1;1;5;1;2;277457;
left;1458048847451;11;3;7;1;5;1;2;290442;
right;1458048847454;8;4;1;2;5;1;2;277467;
left;1458048847459;12;3;7;1;6;1;2;290452;
left;1458048847465;11;3;7;1;5;1;2;290462;
right;1458048847469;8;5;1;1;5;0;2;277477;
right;1458048847476;9;5;1;1;5;0;2;277487;
left;1458048847480;11;3;7;1;5;1;3;290472;
right;1458048847484;9;5;1;1;5;0;2;277497;
left;1458048847492;12;3;7;1;5;1;2;290482;
left;1458048847495;11;3;7;1;5;1;2;290492;
right;1458048847499;9;5;1;1;5;0;2;277507;
right;1458048847506;10;5;1;1;5;0;1;277517;
right;1458048847514;10;5;1;1;4;0;1;277527;
left;1458048847528;12;3;7;1;5;0;2;290502;
left;1458048847529;12;3;7;1;5;1;2;290512;
left;1458048847530;11;3;7;1;5;0;2;290522;
right;1458048847532;11;5;1;1;4;0;2;277537;
right;1458048847537;13;7;2;1;4;0;2;277547;
left;1458048847543;12;3;7;0;5;0;1;290532;
right;1458048847544;13;7;2;0;4;0;1;277557;
left;1458048847547;11;3;6;0;4;0;1;290542;
left;1458048847555;11;3;6;0;4;0;1;290552;
right;1458048847559;14;7;1;0;4;0;2;277567;
right;1458048847566;17;8;2;0;3;0;2;277577;
left;1458048847570;10;3;6;0;4;0;1;290562;
right;1458048847574;18;9;2;0;3;0;1;277587;
left;1458048847579;10;3;6;0;3;0;1;290572;
left;1458048847585;9;3;5;0;3;0;1;290582;
right;1458048847590;20;10;2;0;3;0;1;277597;
right;1458048847596;22;11;2;0;3;0;1;277607;
left;1458048847602;8;2;4;0;3;0;0;290592;
right;1458048847604;25;11;2;0;3;0;1;277617;
left;1458048847607;6;2;4;0;3;0;0;290602;
left;1458048847618;5;2;3;0;3;0;0;290612;
right;1458048847619;26;13;2;0;4;0;1;277627;
right;1458048847627;29;13;2;0;3;0;1;277637;
left;1458048847630;5;2;2;0;3;0;0;290622;
right;1458048847634;31;15;2;0;4;0;1;277647;
left;1458048847639;4;1;3;0;2;0;0;290632;
left;1458048847645;5;1;2;0;2;0;0;290642;
right;1458048847650;33;16;2;0;4;0;1;277657;
right;1458048847656;34;16;2;0;4;0;1;277667;
left;1458048847660;5;1;2;0;2;0;0;290652;
right;1458048847666;36;18;2;0;4;0;1;277677;
left;1458048847667;5;1;1;0;2;0;0;290662;
left;1458048847676;5;1;1;0;2;0;0;290672;
right;1458048847682;38;18;2;0;4;0;1;277687;
right;1458048847687;39;18;2;0;3;0;2;277697;
left;1458048847692;4;1;1;0;1;0;0;290682;
right;1458048847694;40;19;2;0;3;0;1;277707;
left;1458048847698;4;1;1;0;1;0;0;290692;
left;1458048847705;5;1;1;0;1;0;0;290702;
right;1458048847709;40;19;2;0;4;0;1;277717;
left;1458048847720;4;1;1;0;1;0;0;290712;
right;1458048847724;40;19;3;0;3;0;1;277727;
right;1458048847725;40;19;3;0;3;0;1;277737;
left;1458048847730;4;0;1;0;2;0;0;290722;
left;1458048847735;4;1;1;0;2;0;0;290732;
right;1458048847740;40;19;3;0;4;0;1;277747;
right;1458048847746;40;20;3;0;3;0;1;277757;
left;1458048847751;4;1;1;0;2;0;0;290742;
right;1458048847756;39;19;2;0;3;0;1;277767;
left;1458048847757;4;1;1;0;1;0;0;290752;
left;1458048847767;3;1;1;0;1;0;0;290762;
right;1458048847769;38;19;3;0;4;0;1;277777;
left;1458048847783;4;1;1;0;2;0;0;290772;
right;1458048847784;37;19;3;0;3;0;1;277787;
right;1458048847784;37;18;3;0;3;0;1;277797;
left;1458048847788;4;0;1;0;1;0;0;290782;
left;1458048847795;3;1;0;0;1;0;0;290792;
right;1458048847799;36;19;3;0;4;0;1;277807;
right;1458048847806;35;18;3;0;3;0;1;277817;
left;1458048847810;4;1;0;0;1;0;0;290802;
right;1458048847815;33;17;3;0;4;0;1;277827;
left;1458048847820;4;1;0;0;1;0;0;290812;
left;1458048847826;3;0;0;0;1;0;0;290822;
right;1458048847831;32;18;3;0;4;0;1;277837;
right;1458048847836;31;17;3;0;4;0;1;277847;
left;1458048847842;3;0;0;0;1;0;0;290832;
right;1458048847844;30;17;3;1;4;0;1;277857;
left;1458048847848;3;0;0;0;1;0;0;290842;
left;1458048847858;3;0;0;0;1;0;0;290852;
right;1458048847859;29;16;3;1;4;0;1;277867;
right;1458048847868;28;16;3;1;4;0;1;277877;
left;1458048847870;3;0;0;0;1;0;0;290862;
right;1458048847874;28;16;3;1;5;0;1;277887;
left;1458048847879;3;0;0;0;1;0;0;290872;
left;1458048847885;2;0;0;0;1;0;0;290882;
right;1458048847890;26;15;3;1;6;0;1;277897;
right;1458048847896;23;15;3;1;7;0;2;277907;
left;1458048847900;2;0;0;0;1;0;0;290892;
right;1458048847906;22;14;4;1;7;0;2;277917;
left;1458048847907;2;0;0;0;1;0;0;290902;
left;1458048847916;2;0;0;0;1;0;0;290912;
right;1458048847919;20;13;4;1;8;1;2;277927;
right;1458048847927;18;13;4;2;9;1;2;277937;
left;1458048847932;2;0;0;0;1;0;0;290922;
right;1458048847934;17;12;4;2;9;1;2;277947;
left;1458048847938;3;0;0;0;1;0;0;290932;
left;1458048847948;2;0;0;0;1;0;0;290942;
right;1458048847949;15;11;4;2;10;2;3;277957;
right;1458048847959;13;11;4;2;11;2;3;277967;
left;1458048847960;2;0;0;0;1;0;0;290952;
right;1458048847964;11;10;4;3;13;2;3;277977;
left;1458048847970;2;0;0;0;1;0;0;290962;
left;1458048847975;2;0;0;0;1;0;0;290972;
right;1458048847980;10;9;4;4;14;3;4;277987;
right;1458048847987;9;8;4;4;16;3;4;277997;
left;1458048847991;2;0;0;0;1;0;0;290982;
right;1458048847996;8;7;4;4;18;4;5;278007;
left;1458048847997;2;0;0;0;1;0;0;290992;
left;1458048848007;2;1;0;0;1;0;0;291002;
right;1458048848009;7;7;4;5;20;5;6;278017;
right;1458048848017;6;6;3;6;22;6;6;278027;
left;1458048848021;2;0;0;0;1;0;0;291012;
right;1458048848024;4;5;3;6;25;7;8;278037;
left;1458048848028;2;0;0;0;1;0;0;291022;
left;1458048848035;2;0;0;0;1;0;0;291032;
right;1458048848039;4;4;3;7;28;8;9;278047;
right;1458048848046;4;3;2;7;31;10;12;278057;
left;1458048848050;2;0;0;0;1;0;0;291042;
right;1458048848055;3;3;2;8;36;13;14;278067;
left;1458048848057;2;0;0;0;1;0;0;291052;
left;1458048848066;2;0;0;0;1;0;0;291062;
right;1458048848069;3;3;2;9;40;15;17;278077;
right;1458048848076;2;3;1;10;45;19;20;278087;
left;1458048848082;1;0;0;0;1;0;0;291072;
right;1458048848084;3;2;1;11;50;23;23;278097;
left;1458048848087;2;0;0;0;1;0;0;291082;
left;1458048848095;1;0;0;0;1;0;0;291092;
right;1458048848099;2;2;1;13;54;27;26;278107;
right;1458048848107;3;2;1;13;58;29;30;278117;
left;1458048848110;2;0;0;0;1;0;0;291102;
right;1458048848114;3;2;1;14;61;35;32;278127;
left;1458048848117;3;0;0;0;1;0;0;291112;
right;1458048848129;3;2;1;15;64;39;34;278137;
left;1458048848132;3;0;0;0;1;0;0;291122;
right;1458048848136;3;2;0;17;65;42;36;278147;
left;1458048848140;5;1;0;0;1;0;0;291132;
left;1458048848147;7;1;0;0;1;0;0;291142;
right;1458048848151;3;1;1;17;65;45;38;278157;
left;1458048848155;10;1;0;0;1;0;0;291152;
right;1458048848159;3;1;0;17;63;46;40;278167;
left;1458048848170;14;1;0;0;1;0;0;291162;
right;1458048848173;3;1;1;17;59;48;41;278177;
right;1458048848174;3;1;0;17;51;49;40;278187;
left;1458048848180;18;2;0;0;1;0;0;291172;
left;1458048848189;23;2;0;0;1;0;0;291182;
right;1458048848190;3;1;0;14;44;50;38;278197;
left;1458048848200;27;3;0;0;1;0;0;291192;
right;1458048848205;3;1;0;13;35;49;37;278207;
right;1458048848205;3;0;0;10;28;50;35;278217;
left;1458048848210;32;4;0;0;1;0;0;291202;
right;1458048848220;3;0;0;10;21;50;32;278227;
left;1458048848223;34;5;1;0;1;0;0;291212;
left;1458048848231;35;6;1;0;1;0;0;291222;
right;1458048848233;3;0;0;6;17;48;28;278237;
right;1458048848237;4;0;0;5;12;49;23;278247;
left;1458048848237;35;7;1;0;1;0;0;291232;
left;1458048848247;37;8;2;0;1;0;0;291242;
right;1458048848249;3;1;1;4;10;48;17;278257;
right;1458048848258;3;0;0;2;8;46;11;278267;
left;1458048848260;39;10;3;0;2;0;0;291252;
right;1458048848264;3;0;0;1;6;40;8;278277;
left;1458048848268;39;10;3;0;1;0;0;291262;
