left;1458048117747;3;4;20;2;4;2;1;476874;
right;1458048117749;9;5;12;1;1;1;1;481028;
right;1458048117752;8;5;11;1;1;1;1;481038;
left;1458048117752;4;4;20;2;4;2;1;476884;
right;1458048117754;8;5;11;1;1;0;1;481048;
right;1458048117755;8;5;11;1;1;1;1;481058;
left;1458048117764;4;4;20;2;4;2;2;476894;
right;1458048117765;8;5;11;1;1;1;1;481068;
left;1458048117768;4;4;20;2;4;2;2;476904;
right;1458048117771;8;6;11;1;1;1;1;481078;
left;1458048117782;4;4;20;2;5;2;2;476914;
right;1458048117786;8;5;11;0;1;1;1;481088;
left;1458048117789;4;4;20;2;5;2;1;476924;
right;1458048117794;8;5;11;1;1;1;1;481098;
left;1458048117797;4;4;21;3;4;2;2;476934;
right;1458048117800;8;5;12;1;1;1;1;481108;
left;1458048117812;4;5;20;2;4;2;2;476944;
right;1458048117815;8;5;11;1;1;1;1;481118;
left;1458048117819;4;4;20;2;4;2;1;476954;
right;1458048117825;8;5;11;1;1;1;1;481128;
left;1458048117827;4;4;20;2;4;2;1;476964;
right;1458048117830;8;5;11;1;1;1;1;481138;
left;1458048117842;4;4;20;2;4;2;2;476974;
right;1458048117846;8;5;11;0;1;1;1;481148;
left;1458048117850;4;4;20;2;4;2;1;476984;
right;1458048117853;8;5;11;0;1;1;1;481158;
left;1458048117858;4;4;20;2;4;2;2;476994;
right;1458048117868;8;5;11;0;1;1;1;481168;
left;1458048117872;4;4;20;2;4;2;2;477004;
right;1458048117876;8;5;11;1;1;1;1;481178;
left;1458048117880;4;4;20;2;4;2;1;477014;
right;1458048117884;8;5;11;1;1;1;1;481188;
left;1458048117887;4;4;20;2;4;2;1;477024;
right;1458048117891;8;5;11;1;1;1;1;481198;
left;1458048117902;4;4;20;2;4;2;1;477034;
right;1458048117905;8;5;11;1;1;1;1;481208;
left;1458048117911;3;4;20;2;4;2;1;477044;
right;1458048117921;8;5;11;1;1;1;1;481218;
right;1458048117923;8;5;11;0;1;1;1;481228;
left;1458048117931;4;4;20;2;4;2;1;477054;
left;1458048117932;3;4;20;2;4;2;2;477064;
right;1458048117935;8;6;11;1;1;1;1;481238;
right;1458048117943;7;5;11;1;1;1;1;481248;
left;1458048117944;4;4;20;2;4;2;2;477074;
left;1458048117948;4;4;20;2;4;2;2;477084;
right;1458048117950;8;5;11;1;1;1;1;481258;
left;1458048117964;4;4;20;2;5;2;2;477094;
right;1458048117966;7;5;11;1;1;1;1;481268;
left;1458048117969;4;4;20;3;4;2;1;477104;
right;1458048117976;7;5;11;1;1;1;1;481278;
right;1458048117980;8;5;11;1;1;1;1;481288;
left;1458048117987;4;4;20;2;4;2;2;477114;
left;1458048117992;4;5;20;2;4;2;2;477124;
