right;1458048049239;7;6;16;1;2;0;1;412528;
left;1458048049240;3;3;13;1;3;2;2;408374;
right;1458048049245;7;6;15;1;1;0;1;412538;
right;1458048049245;7;7;15;1;1;0;1;412548;
right;1458048049248;7;6;16;1;1;0;1;412558;
left;1458048049251;3;3;13;1;3;2;1;408384;
left;1458048049258;4;3;13;1;3;2;1;408394;
right;1458048049263;7;7;16;1;1;0;1;412568;
left;1458048049269;4;3;13;1;3;2;1;408404;
right;1458048049270;7;6;16;1;1;0;1;412578;
right;1458048049277;8;6;16;1;1;0;1;412588;
left;1458048049285;4;3;13;1;3;2;1;408414;
left;1458048049288;4;3;13;1;3;2;1;408424;
right;1458048049292;7;6;16;1;1;0;1;412598;
left;1458048049296;4;3;13;1;3;2;1;408434;
left;1458048049311;3;3;13;1;3;2;1;408444;
right;1458048049315;7;6;16;1;1;0;1;412608;
right;1458048049318;7;6;17;1;1;0;1;412618;
left;1458048049319;3;3;13;1;3;2;1;408454;
right;1458048049322;7;7;16;1;1;0;1;412628;
left;1458048049326;3;3;13;1;3;2;1;408464;
right;1458048049329;7;7;16;1;1;0;1;412638;
right;1458048049337;7;6;16;1;1;0;1;412648;
left;1458048049341;3;3;14;1;3;2;1;408474;
left;1458048049350;4;3;14;1;3;2;1;408484;
right;1458048049352;7;7;16;1;1;0;1;412658;
left;1458048049356;4;3;14;2;3;2;1;408494;
right;1458048049360;7;7;16;0;1;0;1;412668;
left;1458048049371;4;3;14;2;3;2;1;408504;
right;1458048049376;8;7;16;0;1;0;1;412678;
left;1458048049378;4;3;14;2;3;2;1;408514;
right;1458048049382;8;7;16;1;1;0;1;412688;
left;1458048049387;4;3;14;2;3;2;1;408524;
right;1458048049390;8;6;15;0;1;0;1;412698;
left;1458048049403;4;3;14;2;3;2;1;408534;
right;1458048049404;9;6;16;0;1;0;1;412708;
left;1458048049409;4;3;14;2;3;2;2;408544;
right;1458048049414;8;7;15;0;1;0;1;412718;
left;1458048049416;4;3;15;2;3;2;2;408554;
right;1458048049420;9;7;15;0;1;0;1;412728;
left;1458048049489;4;3;15;1;3;2;2;408564;
left;1458048049494;4;3;15;2;3;2;2;408574;
left;1458048049495;4;3;15;2;3;2;2;408584;
left;1458048049495;4;3;15;2;3;2;1;408594;
left;1458048049495;4;3;15;2;3;2;2;408604;
left;1458048049496;4;3;16;2;3;2;1;408614;
left;1458048049496;4;3;16;2;4;2;2;408624;
right;1458048049496;8;7;15;0;1;0;1;412738;
left;1458048049501;4;3;16;2;3;2;1;408634;
right;1458048049502;8;7;15;0;1;0;1;412748;
right;1458048049506;8;7;15;0;1;0;1;412758;
right;1458048049506;8;7;14;0;1;0;1;412768;
right;1458048049506;9;8;14;0;0;0;1;412778;
right;1458048049507;8;7;14;0;0;0;1;412788;
left;1458048049516;4;4;16;2;4;2;2;408644;
right;1458048049516;9;7;14;0;0;0;1;412798;
left;1458048049526;4;4;16;2;4;2;2;408654;
right;1458048049527;9;7;14;0;0;0;1;412808;
right;1458048049527;9;7;14;0;0;0;1;412818;
right;1458048049528;9;7;13;0;0;0;1;412828;
left;1458048049532;4;4;17;2;4;2;1;408664;
right;1458048049533;9;7;13;0;0;0;0;412838;
left;1458048049537;4;4;17;2;4;2;2;408674;
right;1458048049545;9;7;14;0;0;0;0;412848;
right;1458048049554;9;7;13;0;0;0;0;412858;
left;1458048049555;4;3;17;2;4;2;2;408684;
left;1458048049562;5;3;17;3;4;2;2;408694;
left;1458048049569;5;4;18;3;4;2;2;408704;
right;1458048049570;10;7;13;0;0;0;0;412868;
right;1458048049572;9;7;12;0;0;0;0;412878;
right;1458048049579;10;7;12;0;0;0;1;412888;
left;1458048049585;4;4;18;3;4;2;2;408714;
left;1458048049590;3;4;18;3;5;2;2;408724;
right;1458048049594;10;7;12;0;0;0;1;412898;
left;1458048049599;3;3;18;3;5;2;2;408734;
right;1458048049602;10;7;12;0;0;0;0;412908;
right;1458048049610;10;7;12;0;0;0;1;412918;
left;1458048049614;3;3;18;3;5;3;2;408744;
left;1458048049620;3;3;18;3;5;3;2;408754;
right;1458048049626;10;7;12;0;0;0;1;412928;
left;1458048049626;3;3;18;3;5;3;2;408764;
right;1458048049637;10;8;12;0;0;0;1;412938;
right;1458048049638;9;7;12;0;0;0;1;412948;
left;1458048049641;3;3;18;3;5;2;2;408774;
left;1458048049649;2;2;17;3;6;2;2;408784;
right;1458048049652;9;7;12;0;0;0;1;412958;
left;1458048049656;2;2;17;3;6;3;2;408794;
right;1458048049660;9;7;12;0;0;0;1;412968;
left;1458048049671;2;2;17;3;6;3;2;408804;
right;1458048049675;9;7;12;0;0;0;1;412978;
left;1458048049678;1;2;17;3;6;3;3;408814;
right;1458048049682;9;7;12;0;0;0;1;412988;
left;1458048049686;1;2;17;3;6;3;3;408824;
right;1458048049691;9;7;13;0;0;0;1;412998;
right;1458048049697;9;7;13;0;0;0;1;413008;
left;1458048049701;1;2;16;3;6;3;3;408834;
left;1458048049708;1;2;15;3;6;3;3;408844;
left;1458048049716;1;2;14;3;6;3;2;408854;
right;1458048049726;9;7;13;0;0;0;1;413018;
right;1458048049729;9;8;14;0;0;1;1;413028;
right;1458048049729;8;7;14;0;0;1;1;413038;
left;1458048049731;1;2;14;3;6;3;2;408864;
left;1458048049738;0;2;12;3;7;3;3;408874;
right;1458048049743;7;7;15;0;1;1;1;413048;
left;1458048049746;0;2;11;3;7;3;2;408884;
right;1458048049750;7;7;15;0;1;1;1;413058;
right;1458048049757;7;7;15;1;1;2;1;413068;
left;1458048049761;0;1;11;3;7;3;2;408894;
left;1458048049770;0;1;10;3;7;4;3;408904;
right;1458048049772;7;7;15;1;1;2;2;413078;
left;1458048049776;0;1;10;3;7;3;2;408914;
right;1458048049781;6;7;16;1;1;2;1;413088;
right;1458048049787;7;7;16;1;1;2;1;413098;
left;1458048049791;0;1;9;3;7;3;3;408924;
left;1458048049798;0;1;9;3;7;3;2;408934;
right;1458048049802;7;7;16;1;1;2;2;413108;
left;1458048049807;0;1;9;3;7;3;2;408944;
right;1458048049810;7;7;16;1;1;2;2;413118;
right;1458048049818;7;7;16;1;1;2;2;413128;
left;1458048049821;0;2;8;3;6;3;3;408954;
left;1458048049829;0;2;8;3;6;3;3;408964;
left;1458048049836;0;1;7;3;6;3;2;408974;
right;1458048049847;7;7;17;1;1;2;2;413138;
right;1458048049850;7;7;16;1;1;3;2;413148;
left;1458048049851;0;2;7;3;6;3;2;408984;
right;1458048049852;7;7;16;1;1;2;2;413158;
left;1458048049859;0;1;7;3;6;3;2;408994;
left;1458048049866;0;2;7;3;6;3;2;409004;
right;1458048049869;7;7;16;1;1;3;2;413168;
right;1458048049871;7;7;17;1;1;3;2;413178;
right;1458048049877;7;7;18;1;1;3;2;413188;
left;1458048049882;0;2;7;3;6;3;3;409014;
left;1458048049888;0;2;7;3;6;3;2;409024;
right;1458048049893;8;7;17;1;1;3;2;413198;
left;1458048049896;0;2;6;3;6;3;2;409034;
right;1458048049899;9;7;18;1;2;4;3;413208;
left;1458048049911;0;1;6;2;5;3;2;409044;
left;1458048049919;0;2;6;2;5;2;2;409054;
left;1458048049926;0;2;6;2;5;2;2;409064;
right;1458048049930;9;8;18;1;1;3;2;413218;
right;1458048049932;10;8;18;1;1;3;2;413228;
right;1458048049933;10;9;19;1;1;3;2;413238;
right;1458048049937;12;10;19;0;1;3;2;413248;
left;1458048049941;0;2;6;1;5;2;1;409074;
left;1458048049948;0;2;5;1;5;2;1;409084;
right;1458048049952;12;10;20;0;1;3;2;413258;
