left;1458050951112;22;19;0;2;8;1;8;110234
left;1458050951113;21;17;0;3;8;1;9;110244
left;1458050951113;1;1;1;0;1;0;0;114712
left;1458050951116;32;17;11;1;25;3;2;114082
left;1458050951118;32;39;12;1;25;2;3;114092
right;1458050951122;1;1;1;0;1;0;0;114752
left;1458050951123;19;16;0;2;11;1;9;110264
left;1458050951123;1;3;0;0;2;0;0;109764
left;1458050951123;20;17;0;2;10;1;8;110254
left;1458050951124;19;16;0;2;11;1;9;110264
right;1458050951128;6;2;0;0;1;0;0;115002
right;1458050951128;27;11;17;0;9;1;0;115252
left;1458050951130;1;1;1;0;1;0;0;114722
right;1458050951133;38;23;1;1;4;1;5;110184
right;1458050951134;35;24;1;1;4;1;5;110194
right;1458050951134;1;1;0;0;1;0;0;114762
left;1458050951138;18;16;0;2;11;1;10;110274
left;1458050951139;17;15;0;2;13;1;10;110284
right;1458050951139;60;30;2;1;2;1;2;110114
right;1458050951140;55;29;1;1;2;0;3;110124
right;1458050951141;52;28;1;1;2;0;3;110134
right;1458050951145;50;26;1;1;2;1;4;110144
left;1458050951146;1;1;1;0;1;0;0;114732
left;1458050951149;1;1;1;0;1;0;0;114742
left;1458050951150;26;30;10;0;25;4;3;114102
left;1458050951151;1;3;0;0;1;0;0;109774
right;1458050951152;1;1;0;0;1;0;0;114772
right;1458050951155;10;3;1;0;2;0;0;115012
left;1458050951155;1;3;0;0;1;0;0;109784
right;1458050951156;16;3;1;0;2;0;0;115022
right;1458050951156;25;8;18;0;8;1;0;115262
right;1458050951158;26;34;20;0;7;1;0;115272
right;1458050951160;22;5;19;0;10;1;0;115282
left;1458050951161;1;1;1;0;1;0;0;114752
left;1458050951161;28;25;12;1;29;3;3;114112
right;1458050951162;1;1;0;0;1;0;0;114782
right;1458050951166;0;1;0;0;1;0;0;114792
left;1458050951166;0;3;0;0;1;0;1;109794
left;1458050951170;18;16;0;2;11;1;10;110274
left;1458050951170;17;15;0;2;13;1;10;110284
right;1458050951171;33;22;0;1;4;1;5;110204
left;1458050951172;16;13;0;3;14;1;11;110294
right;1458050951172;32;22;1;2;4;1;6;110214
left;1458050951177;1;1;1;0;1;0;0;114762
left;1458050951177;22;7;9;1;28;6;2;114122
left;1458050951177;16;13;0;3;14;1;11;110294
left;1458050951181;14;14;0;2;16;1;13;110304
left;1458050951182;1;3;0;0;1;0;1;109804
left;1458050951182;1;3;0;0;2;0;0;109814
left;1458050951183;1;3;0;0;1;0;0;109824
left;1458050951187;1;3;0;0;1;0;0;109834
right;1458050951188;29;21;0;2;5;1;6;110224
left;1458050951188;2;3;0;0;1;0;0;109844
right;1458050951191;27;20;1;2;6;1;6;110234
right;1458050951192;26;19;0;3;6;1;6;110244
left;1458050951193;13;12;0;3;18;2;13;110314
right;1458050951193;21;12;22;0;12;1;0;115292
right;1458050951194;0;1;1;0;1;0;0;114802
right;1458050951199;47;26;1;1;3;1;4;110154
right;1458050951199;22;34;26;0;13;1;0;115302
right;1458050951202;43;25;1;1;3;1;4;110164
right;1458050951203;41;23;1;1;3;1;5;110174
right;1458050951203;38;23;1;1;4;1;5;110184
right;1458050951204;24;18;0;2;7;2;6;110254
right;1458050951207;23;17;0;3;8;2;7;110264
right;1458050951208;22;17;0;2;9;2;7;110274
right;1458050951208;24;5;1;0;2;0;0;115032
right;1458050951209;33;6;1;0;2;0;0;115042
left;1458050951210;14;14;0;2;16;1;13;110304
left;1458050951214;13;12;0;3;18;2;13;110314
left;1458050951214;12;11;0;3;21;2;13;110324
left;1458050951214;11;12;0;4;22;2;15;110334
right;1458050951219;35;24;1;1;4;1;5;110194
left;1458050951220;21;11;9;1;30;5;2;114132
left;1458050951223;22;27;12;1;34;4;5;114142
left;1458050951224;17;9;10;1;35;6;3;114152
right;1458050951225;1;1;1;0;1;0;0;114812
right;1458050951225;41;9;2;0;3;0;0;115052
right;1458050951229;17;3;21;0;12;2;0;115312
right;1458050951230;18;35;25;0;13;1;0;115322
right;1458050951230;16;35;24;0;15;1;0;115332
left;1458050951234;9;10;0;4;25;2;15;110344
right;1458050951235;33;22;0;1;4;1;5;110204
left;1458050951235;12;11;0;3;21;2;13;110324
right;1458050951236;20;16;0;3;10;2;8;110284
left;1458050951236;17;26;12;1;38;6;6;114162
left;1458050951240;14;8;10;1;40;6;5;114172
left;1458050951241;14;15;11;2;42;7;6;114182
right;1458050951242;47;13;2;0;3;0;0;115062
right;1458050951247;52;19;3;0;3;0;0;115072
right;1458050951250;54;25;5;0;4;0;0;115082
left;1458050951251;8;10;0;4;29;2;17;110354
left;1458050951251;9;9;0;4;33;3;19;110364
left;1458050951252;11;12;0;4;22;2;15;110334
right;1458050951254;19;15;0;3;11;2;8;110294
right;1458050951256;17;15;0;3;12;2;9;110304
right;1458050951257;15;11;22;0;15;2;0;115342
right;1458050951260;14;2;23;1;17;3;0;115352
left;1458050951261;1;1;1;0;1;0;0;114772
left;1458050951261;1;2;1;0;1;0;0;114782
left;1458050951262;0;1;1;0;1;0;0;114792
left;1458050951262;0;1;1;0;1;0;0;114802
left;1458050951262;8;9;0;5;38;3;21;110374
left;1458050951263;9;10;0;4;25;2;15;110344
right;1458050951268;16;13;0;4;14;2;10;110314
right;1458050951268;1;1;1;0;1;0;0;114822
right;1458050951271;14;12;0;4;16;3;10;110324
right;1458050951272;13;13;0;4;17;3;11;110334
left;1458050951273;6;3;0;1;1;0;0;109854
left;1458050951273;13;4;0;0;1;0;0;109864
left;1458050951273;1;2;1;0;1;0;0;114812
right;1458050951278;32;22;1;2;4;1;6;110214
right;1458050951278;29;21;0;2;5;1;6;110224
left;1458050951280;8;10;0;4;29;2;17;110354
right;1458050951284;1;2;1;0;1;0;0;114832
left;1458050951284;12;17;11;2;45;8;7;114192
left;1458050951288;11;16;10;3;48;9;8;114202
right;1458050951289;11;11;0;4;19;3;12;110344
left;1458050951289;23;3;0;1;1;0;1;109874
left;1458050951293;32;5;0;1;1;0;1;109884
left;1458050951294;1;2;1;0;1;0;0;114822
left;1458050951298;6;9;0;5;41;4;23;110384
left;1458050951299;7;9;0;6;48;5;28;110394
left;1458050951299;7;10;0;6;55;5;30;110404
right;1458050951300;1;1;0;0;1;0;0;114842
right;1458050951300;14;22;25;1;18;2;0;115362
right;1458050951304;13;6;25;2;22;3;0;115372
right;1458050951304;9;11;0;5;22;3;13;110354
right;1458050951306;58;31;6;0;4;0;0;115092
right;1458050951309;58;34;8;0;4;0;0;115102
left;1458050951310;1;2;1;0;1;0;0;114832
right;1458050951314;27;20;1;2;6;1;6;110234
right;1458050951314;26;19;0;3;6;1;6;110244
left;1458050951315;6;9;0;6;61;6;31;110414
right;1458050951316;0;2;0;0;1;0;0;114852
left;1458050951316;10;2;9;4;49;11;7;114212
left;1458050951321;9;9;9;4;52;12;9;114222
right;1458050951325;10;10;0;5;25;4;14;110364
right;1458050951326;62;37;9;0;4;0;0;115112
right;1458050951326;9;10;0;6;29;4;16;110374
left;1458050951327;1;2;1;0;1;0;0;114842
left;1458050951330;0;2;1;0;1;0;0;114852
right;1458050951331;24;18;0;2;7;2;6;110254
left;1458050951332;7;10;0;7;69;7;35;110424
right;1458050951337;0;2;1;0;1;0;0;114862
right;1458050951340;12;31;26;1;23;2;0;115382
left;1458050951341;8;5;8;4;56;13;10;114232
left;1458050951342;47;4;0;1;1;0;0;109894
left;1458050951342;63;5;0;1;2;0;0;109904
left;1458050951343;75;6;0;1;1;0;0;109914
left;1458050951347;9;9;0;4;33;3;19;110364
left;1458050951348;8;9;0;5;38;3;21;110374
left;1458050951352;6;9;0;5;41;4;23;110384
left;1458050951352;7;9;0;6;48;5;28;110394
left;1458050951353;7;10;0;6;55;5;30;110404
right;1458050951354;11;1;24;3;24;5;0;115392
right;1458050951358;12;19;26;1;29;3;1;115402
right;1458050951359;11;20;25;1;31;3;1;115412
right;1458050951363;64;41;9;0;4;0;0;115122
right;1458050951364;65;43;10;0;5;0;0;115132
left;1458050951367;0;2;1;0;1;0;0;114862
left;1458050951368;0;2;1;0;1;0;0;114872
left;1458050951370;6;9;0;6;61;6;31;110414
right;1458050951374;0;2;1;0;1;0;0;114872
left;1458050951375;6;9;0;8;75;9;37;110434
left;1458050951378;9;5;8;5;60;15;10;114242
left;1458050951379;8;5;6;7;63;17;12;114252
right;1458050951379;9;2;22;3;32;5;1;115422
right;1458050951381;9;1;22;3;36;7;2;115432
left;1458050951386;85;7;0;1;1;0;0;109924
left;1458050951390;91;9;0;1;1;0;0;109934
left;1458050951390;1;2;1;0;1;0;0;114882
left;1458050951391;7;10;0;7;69;7;35;110424
left;1458050951395;6;9;0;8;75;9;37;110434
left;1458050951396;6;10;0;9;85;11;40;110444
left;1458050951400;6;11;0;9;92;11;43;110454
left;1458050951400;8;4;6;7;67;18;13;114262
right;1458050951401;65;45;11;0;5;0;0;115142
right;1458050951406;64;45;12;0;6;0;0;115152
right;1458050951406;23;17;0;3;8;2;7;110264
left;1458050951407;99;10;0;1;1;0;0;109944
left;1458050951411;99;13;0;1;2;0;0;109954
right;1458050951412;1;1;1;0;1;0;0;114882
right;1458050951417;1;1;1;0;1;0;0;114892
right;1458050951417;1;1;1;0;1;0;0;114902
right;1458050951421;0;1;1;0;1;0;0;114912
right;1458050951421;0;1;0;0;1;0;0;114922
right;1458050951422;0;1;0;0;1;0;0;114932
right;1458050951422;8;1;21;3;39;6;1;115442
right;1458050951422;22;17;0;2;9;2;7;110274
left;1458050951423;1;1;1;0;1;0;0;114892
left;1458050951428;1;1;1;0;1;0;0;114902
left;1458050951432;6;10;0;9;85;11;40;110444
right;1458050951433;8;10;0;6;32;5;18;110384
right;1458050951434;8;10;0;7;37;6;21;110394
right;1458050951438;9;11;0;7;42;7;23;110404
right;1458050951439;0;1;0;0;1;0;0;114942
right;1458050951444;1;1;1;0;1;0;0;114952
left;1458050951444;9;6;5;8;70;20;14;114272
right;1458050951444;20;16;0;3;10;2;8;110284
left;1458050951448;102;16;0;1;1;0;0;109964
left;1458050951448;0;1;1;0;1;0;0;114912
left;1458050951449;6;11;0;9;92;11;43;110454
left;1458050951449;7;12;0;10;98;14;45;110464
right;1458050951454;63;46;12;0;6;0;0;115162
right;1458050951455;60;45;14;0;6;0;0;115172
right;1458050951460;56;44;14;0;6;0;0;115182
right;1458050951464;52;42;15;0;6;0;0;115192
left;1458050951464;8;3;5;9;74;22;15;114282
right;1458050951465;19;15;0;3;11;2;8;110294
left;1458050951469;103;19;0;1;2;0;0;109974
left;1458050951469;0;1;1;0;1;0;0;114922
left;1458050951470;7;12;0;10;98;14;45;110464
left;1458050951470;6;11;0;11;102;16;47;110474
left;1458050951474;7;13;0;11;107;19;49;110484
left;1458050951475;8;12;0;11;107;20;48;110494
right;1458050951476;0;1;0;0;1;0;0;114962
right;1458050951476;0;1;0;0;2;0;0;114972
right;1458050951480;17;15;0;3;12;2;9;110304
right;1458050951480;1;1;0;0;2;0;0;114982
left;1458050951481;102;22;1;1;1;0;0;109984
left;1458050951482;0;1;1;0;1;0;0;114932
right;1458050951486;8;10;0;8;47;8;24;110414
left;1458050951487;6;11;0;11;102;16;47;110474
left;1458050951491;7;13;0;11;107;19;49;110484
left;1458050951494;8;12;0;11;107;20;48;110494
right;1458050951495;48;41;16;0;6;0;0;115202
left;1458050951496;8;5;4;10;77;23;16;114292
left;1458050951497;8;4;5;11;82;25;17;114302
left;1458050951497;7;4;4;13;84;26;18;114312
left;1458050951501;8;5;4;14;88;29;19;114322
left;1458050951501;0;2;1;0;1;0;0;114942
right;1458050951502;8;11;0;8;54;9;26;110424
right;1458050951502;8;2;21;3;43;7;2;115452
left;1458050951504;7;12;0;11;110;22;48;110504
right;1458050951508;44;36;18;0;8;0;0;115212
left;1458050951508;7;13;0;10;110;25;50;110514
right;1458050951512;37;21;15;0;6;0;0;115222
right;1458050951512;3;2;0;0;1;0;0;114992
left;1458050951512;101;24;1;1;2;0;0;109994
left;1458050951513;8;4;4;14;90;31;20;114332
left;1458050951513;1;2;1;0;1;0;0;114952
right;1458050951514;8;10;0;10;58;12;28;110434
right;1458050951518;7;16;21;3;47;6;3;115462
right;1458050951519;6;2;19;4;50;8;3;115472
right;1458050951523;6;3;17;5;54;8;4;115482
left;1458050951524;8;14;0;10;102;25;47;110524
left;1458050951528;8;13;0;10;96;26;46;110534
right;1458050951529;7;2;0;0;1;0;0;115002
left;1458050951529;101;25;1;1;2;0;0;110004
left;1458050951534;97;25;1;1;2;0;1;110014
left;1458050951534;0;2;1;0;1;0;0;114962
right;1458050951535;8;11;0;11;66;14;30;110444
right;1458050951539;16;13;0;4;14;2;10;110314
right;1458050951539;8;12;0;11;72;14;33;110454
right;1458050951539;6;4;16;5;58;9;4;115492
right;1458050951540;8;13;0;12;76;18;34;110464
right;1458050951544;8;12;0;13;79;21;35;110474
right;1458050951544;13;3;1;0;2;0;0;115012
left;1458050951546;8;5;4;15;92;32;23;114342
left;1458050951550;0;1;1;0;2;0;0;114972
left;1458050951551;8;5;4;15;94;35;22;114352
left;1458050951554;1;2;0;0;2;0;0;114982
right;1458050951555;35;18;15;0;6;0;0;115232
left;1458050951556;3;2;1;0;1;0;0;114992
right;1458050951559;31;18;16;0;6;0;0;115242
right;1458050951560;27;11;17;0;9;1;0;115252
right;1458050951565;25;8;18;0;8;1;0;115262
right;1458050951570;21;3;0;0;2;0;0;115022
right;1458050951571;31;5;1;0;2;0;0;115032
right;1458050951572;43;6;1;0;2;0;0;115042
left;1458050951573;7;12;0;11;110;22;48;110504
right;1458050951582;14;12;0;4;16;3;10;110324
right;1458050951584;13;13;0;4;17;3;11;110334
right;1458050951593;11;11;0;4;19;3;12;110344
right;1458050951593;9;11;0;5;22;3;13;110354
right;1458050951599;10;10;0;5;25;4;14;110364
right;1458050951604;9;10;0;6;29;4;16;110374
right;1458050951614;8;10;0;6;32;5;18;110384
right;1458050951618;8;10;0;7;37;6;21;110394
right;1458050951620;9;11;0;7;42;7;23;110404
left;1458050951621;7;13;0;10;110;25;50;110514
left;1458050951623;8;14;0;10;102;25;47;110524
left;1458050951631;8;2;1;0;1;0;0;115002
left;1458050951641;14;3;1;0;2;0;0;115012
left;1458050951642;7;13;0;10;88;27;42;110544
right;1458050951647;26;34;20;0;7;1;0;115272
right;1458050951651;22;5;19;0;10;1;0;115282
left;1458050951653;7;4;4;15;94;35;22;114362
left;1458050951662;8;4;4;16;92;35;22;114372
left;1458050951664;7;4;3;16;88;36;22;114382
right;1458050951669;5;4;14;6;62;10;5;115502
right;1458050951673;5;4;13;7;68;12;7;115512
right;1458050951674;5;4;11;7;74;14;7;115522
right;1458050951708;6;4;10;7;79;16;8;115532
right;1458050951713;6;3;9;8;84;18;9;115542
right;1458050951722;6;4;8;10;90;20;11;115552
right;1458050951732;6;4;7;11;94;23;11;115562
right;1458050951734;53;9;1;0;2;0;0;115052
right;1458050951737;60;13;1;0;3;0;0;115062
right;1458050951740;67;19;2;0;3;0;0;115072
right;1458050951742;8;14;0;13;83;24;37;110484
right;1458050951742;9;13;0;13;83;26;37;110494
right;1458050951743;70;25;4;0;3;0;0;115082
left;1458050951743;6;12;0;9;74;26;36;110554
left;1458050951751;6;12;0;9;62;27;29;110564
right;1458050951752;21;12;22;0;12;1;0;115292
right;1458050951752;8;10;0;8;47;8;24;110414
right;1458050951753;5;4;7;11;98;26;13;115572
left;1458050951753;7;4;4;15;80;36;20;114392
left;1458050951754;8;13;0;10;96;26;46;110534
left;1458050951758;7;13;0;10;88;27;42;110544
left;1458050951762;6;12;0;9;74;26;36;110554
left;1458050951763;97;27;1;0;2;0;0;110024
left;1458050951763;91;26;1;1;2;0;0;110034
left;1458050951764;6;12;0;9;62;27;29;110564
right;1458050951764;22;34;26;0;13;1;0;115302
right;1458050951768;17;3;21;0;12;2;0;115312
right;1458050951769;18;35;25;0;13;1;0;115322
left;1458050951769;7;4;3;15;74;34;19;114402
left;1458050951773;6;3;3;13;65;32;15;114412
left;1458050951775;5;3;3;10;57;31;12;114422
left;1458050951775;5;11;0;9;52;26;21;110574
left;1458050951778;87;27;1;1;1;0;1;110044
left;1458050951779;3;2;3;8;45;29;9;114432
left;1458050951779;5;11;0;9;52;26;21;110574
right;1458050951780;8;11;0;8;54;9;26;110424
right;1458050951783;16;35;24;0;15;1;0;115332
right;1458050951784;15;11;22;0;15;2;0;115342
left;1458050951785;24;4;1;0;2;0;0;115022
left;1458050951789;35;5;1;0;2;0;0;115032
left;1458050951790;4;10;0;9;42;24;16;110584
left;1458050951789;82;25;1;1;1;0;1;110054
left;1458050951791;4;10;0;8;32;22;13;110594
left;1458050951795;3;9;0;7;27;16;11;110604
left;1458050951795;3;9;0;5;19;11;10;110614
right;1458050951796;8;10;0;10;58;12;28;110434
right;1458050951800;8;11;0;11;66;14;30;110444
right;1458050951801;6;4;6;12;102;27;14;115582
right;1458050951805;6;3;5;13;106;30;16;115592
right;1458050951806;6;4;5;14;108;32;16;115602
left;1458050951806;78;25;1;1;1;0;1;110064
right;1458050951810;75;31;5;0;3;0;0;115092
left;1458050951810;4;2;3;6;34;28;7;114442
left;1458050951811;3;2;3;5;25;26;5;114452
left;1458050951811;3;9;0;4;15;6;7;110624
left;1458050951811;2;9;0;4;12;3;5;110634
right;1458050951812;8;12;0;11;72;14;33;110454
right;1458050951817;9;13;0;13;85;28;37;110504
left;1458050951818;49;7;1;0;2;0;0;115042
left;1458050951821;60;10;2;0;2;0;0;115052
left;1458050951821;74;24;1;1;2;0;1;110074
right;1458050951822;75;34;7;0;4;0;0;115102
right;1458050951822;80;37;8;0;4;0;0;115112
right;1458050951824;83;41;7;0;4;0;0;115122
right;1458050951827;84;44;9;0;5;0;0;115132
right;1458050951827;84;45;9;0;5;0;0;115142
right;1458050951828;8;13;0;12;76;18;34;110464
right;1458050951831;8;12;0;13;79;21;35;110474
right;1458050951832;5;4;6;14;108;32;17;115612
left;1458050951832;69;15;2;0;3;0;0;115062
left;1458050951833;69;23;1;0;2;0;1;110084
left;1458050951834;4;10;0;9;42;24;16;110584
left;1458050951838;4;10;0;8;32;22;13;110594
left;1458050951838;2;9;0;2;10;1;3;110644
right;1458050951842;14;2;23;1;17;3;0;115352
right;1458050951843;14;22;25;1;18;2;0;115362
right;1458050951843;9;15;0;12;85;32;38;110514
right;1458050951843;8;14;0;13;83;24;37;110484
right;1458050951844;5;3;5;15;108;35;17;115622
right;1458050951848;5;4;5;15;106;34;17;115632
left;1458050951849;63;22;1;1;2;0;2;110094
left;1458050951853;59;20;1;1;2;0;2;110104
left;1458050951853;54;20;1;1;2;1;3;110114
left;1458050951854;3;9;0;1;8;1;1;110654
right;1458050951858;13;6;25;2;22;3;0;115372
right;1458050951859;12;31;26;1;23;2;0;115382
right;1458050951859;9;15;0;11;79;32;35;110524
right;1458050951859;9;13;0;13;83;26;37;110494
left;1458050951861;77;22;3;0;3;0;0;115072
left;1458050951864;80;28;5;0;3;0;0;115082
left;1458050951865;4;2;2;4;19;21;3;114462
left;1458050951869;3;9;0;7;27;16;11;110604
left;1458050951869;50;19;1;1;2;0;4;110124
left;1458050951869;3;8;0;1;7;0;1;110664
right;1458050951870;83;46;10;0;5;0;0;115152
right;1458050951870;11;1;24;3;24;5;0;115392
right;1458050951870;9;15;0;11;74;33;35;110534
right;1458050951874;9;13;0;13;85;28;37;110504
right;1458050951874;5;5;5;15;101;35;17;115642
right;1458050951876;4;4;4;15;95;34;17;115652
left;1458050951877;2;3;2;2;14;13;1;114472
left;1458050951882;2;1;2;1;10;10;1;114482
left;1458050951887;3;8;0;1;7;0;2;110674
left;1458050951887;2;2;2;0;8;4;0;114492
right;1458050951896;82;46;10;0;6;0;0;115162
right;1458050951897;78;45;11;0;6;0;0;115172
right;1458050951898;9;14;0;12;68;34;32;110544
right;1458050951901;8;13;0;11;57;34;27;110554
right;1458050951901;7;13;0;11;48;35;22;110564
right;1458050951902;6;12;0;10;40;33;16;110574
right;1458050951903;5;11;0;10;32;31;12;110584
right;1458050951907;5;11;0;10;25;28;10;110594
left;1458050951908;2;8;0;1;6;0;1;110684
left;1458050951911;2;7;0;1;5;0;1;110694
right;1458050951912;72;44;12;0;6;0;0;115182
right;1458050951912;12;19;26;1;29;3;1;115402
right;1458050951913;9;15;0;12;85;32;38;110514
left;1458050951914;86;35;6;0;3;0;0;115092
left;1458050951915;86;39;9;0;4;0;0;115102
left;1458050951920;47;18;0;1;2;0;4;110134
right;1458050951947;4;10;0;8;21;21;8;110604
left;1458050951923;46;17;1;1;3;0;5;110144
left;1458050951949;2;1;2;0;6;2;0;114502
left;1458050951950;2;1;2;0;4;1;0;114512
left;1458050951950;2;2;2;0;3;0;0;114522
left;1458050951952;2;2;2;0;2;0;0;114532
right;1458050951954;9;15;0;11;79;32;35;110524
right;1458050951955;9;15;0;11;74;33;35;110534
right;1458050951955;9;14;0;12;68;34;32;110544
right;1458050951955;8;13;0;11;57;34;27;110554
right;1458050951956;7;13;0;11;48;35;22;110564
right;1458050951959;6;12;0;10;40;33;16;110574
right;1458050951959;67;43;13;0;6;0;0;115192
right;1458050951959;62;41;13;0;6;0;0;115202
right;1458050951960;56;36;15;0;7;0;0;115212
right;1458050951960;48;21;12;0;6;0;0;115222
right;1458050951960;45;18;13;0;6;0;0;115232
right;1458050951960;40;18;13;0;6;0;0;115242
right;1458050951961;36;11;14;0;8;0;0;115252
left;1458050951964;91;43;10;0;4;0;0;115112
right;1458050951966;5;11;0;10;32;31;12;110584
left;1458050951966;43;17;0;1;3;0;5;110154
right;1458050951967;32;8;14;0;7;0;0;115262
left;1458050951970;3;9;0;5;19;11;10;110614
left;1458050951970;2;2;2;0;2;0;0;114542
left;1458050951970;1;1;1;0;2;0;0;114552
left;1458050951971;2;1;2;0;2;0;0;114562
left;1458050951971;2;2;1;0;2;0;0;114572
left;1458050951971;94;46;9;0;4;0;0;115122
left;1458050951971;96;50;11;0;5;0;0;115132
right;1458050951972;5;11;0;10;25;28;10;110594
right;1458050951975;4;10;0;8;21;21;8;110604
right;1458050951978;33;34;17;0;7;0;0;115272
right;1458050951983;28;5;16;0;9;1;0;115282
left;1458050951985;2;2;1;0;2;0;0;114582
right;1458050951986;3;10;0;6;15;15;7;110614
right;1458050951986;3;10;0;5;12;8;5;110624
right;1458050951987;3;10;0;4;9;4;3;110634
right;1458050951987;3;10;0;3;8;1;2;110644
left;1458050951987;96;51;11;0;5;0;0;115142
left;1458050951988;39;16;0;1;3;1;5;110164
left;1458050951991;3;9;0;4;15;6;7;110624
right;1458050951991;3;10;0;6;15;15;7;110614
right;1458050951992;28;12;18;1;12;1;0;115292
left;1458050951992;1;1;1;0;1;0;0;114592
right;1458050951993;3;9;0;1;6;1;1;110654
right;1458050951993;3;9;0;1;5;0;1;110664
left;1458050951996;2;7;0;1;4;0;2;110704
left;1458050952000;95;52;13;0;6;0;0;115152
left;1458050952001;2;9;0;4;12;3;5;110634
left;1458050952001;2;7;0;1;3;0;1;110714
left;1458050952001;37;15;0;1;3;1;6;110174
right;1458050952001;3;10;0;5;12;8;5;110624
right;1458050952003;29;34;21;0;12;0;0;115302
right;1458050952003;22;3;17;0;11;1;0;115312
right;1458050952004;5;3;4;15;86;32;16;115662
right;1458050952008;3;9;0;2;5;0;1;110674
right;1458050952008;3;9;0;1;4;0;1;110684
left;1458050952009;94;52;13;0;6;0;0;115162
left;1458050952009;89;51;15;0;6;0;0;115172
left;1458050952013;2;9;0;2;10;1;3;110644
left;1458050952014;3;9;0;1;8;1;1;110654
left;1458050952015;3;8;0;1;7;0;1;110664
right;1458050952015;23;35;20;0;12;1;0;115322
right;1458050952019;21;35;20;0;14;1;0;115332
right;1458050952019;4;3;4;13;78;30;14;115672
right;1458050952020;3;8;0;1;4;0;1;110694
right;1458050952023;3;8;0;1;3;0;1;110704
left;1458050952023;82;50;15;0;6;0;0;115182
left;1458050952024;77;48;16;0;6;0;0;115192
left;1458050952024;2;1;1;0;1;0;0;114602
left;1458050952024;2;1;1;0;1;0;0;114612
left;1458050952024;1;1;1;0;1;0;0;114622
left;1458050952025;3;8;0;1;7;0;2;110674
right;1458050952028;19;11;18;1;14;1;0;115342
right;1458050952029;3;3;4;10;68;29;11;115682
right;1458050952029;3;7;0;2;2;0;1;110714
right;1458050952029;3;7;0;2;3;0;1;110724
right;1458050952030;2;7;0;1;2;0;1;110734
right;1458050952031;2;6;0;1;2;0;1;110744
left;1458050952032;71;47;17;0;6;0;0;115202
left;1458050952034;64;41;19;0;8;0;0;115212
left;1458050952035;2;8;0;1;6;0;1;110684
right;1458050952035;19;2;19;1;17;2;0;115352
right;1458050952036;2;2;3;7;55;28;9;115692
right;1458050952035;3;10;0;4;9;4;3;110634
right;1458050952039;2;2;3;5;41;27;7;115702
right;1458050952039;2;7;0;2;2;0;1;110754
left;1458050952041;2;6;0;1;4;0;1;110724
right;1458050952040;2;6;0;1;2;0;1;110764
left;1458050952041;34;15;0;1;4;1;6;110184
left;1458050952044;32;16;0;1;4;0;7;110194
left;1458050952045;2;7;0;1;5;0;1;110694
right;1458050952045;18;22;20;1;17;1;0;115362
right;1458050952046;2;2;3;4;31;26;6;115712
right;1458050952046;2;1;3;3;23;22;4;115722
right;1458050952046;11;20;25;1;31;3;1;115412
right;1458050952048;3;10;0;3;8;1;2;110644
right;1458050952048;1;1;3;2;17;16;2;115732
right;1458050952051;1;1;3;1;12;10;1;115742
left;1458050952052;55;24;16;0;6;0;0;115222
left;1458050952054;30;15;0;1;5;1;7;110204
right;1458050952055;17;6;20;2;20;2;0;115372
left;1458050952055;2;7;0;1;4;0;2;110704
right;1458050952056;16;31;22;1;21;1;0;115382
right;1458050952056;3;9;0;1;6;1;1;110654
left;1458050952056;2;6;0;1;3;0;1;110734
left;1458050952057;2;6;0;1;3;0;2;110744
right;1458050952057;2;5;0;1;2;0;1;110774
right;1458050952061;2;6;0;1;2;0;1;110784
right;1458050952061;2;5;0;1;2;0;1;110794
left;1458050952061;29;14;0;1;5;0;7;110214
left;1458050952062;2;7;0;1;3;0;1;110714
left;1458050952062;2;6;0;1;4;0;1;110724
right;1458050952065;14;1;20;3;23;3;0;115392
right;1458050952066;3;9;0;1;5;0;1;110664
left;1458050952066;2;6;0;1;3;0;1;110754
left;1458050952067;2;6;0;1;3;0;1;110764
left;1458050952067;2;5;0;1;3;0;1;110774
right;1458050952067;2;5;0;1;1;0;1;110804
right;1458050952067;2;5;0;1;1;0;0;110814
left;1458050952068;27;14;0;1;6;1;8;110224
left;1458050952071;2;6;0;1;3;0;1;110734
left;1458050952072;2;6;0;1;3;0;2;110744
right;1458050952072;16;19;22;2;27;2;1;115402
right;1458050952072;3;9;0;2;5;0;1;110674
left;1458050952073;1;1;2;0;1;0;0;114632
left;1458050952076;1;1;1;0;1;0;0;114642
left;1458050952076;1;5;0;1;2;0;1;110784
right;1458050952076;1;5;0;1;1;0;1;110824
right;1458050952077;2;5;0;1;2;0;1;110834
left;1458050952077;25;13;0;2;6;1;8;110234
right;1458050952078;9;2;22;3;32;5;1;115422
left;1458050952078;2;6;0;1;3;0;1;110754
right;1458050952078;15;21;21;2;30;2;1;115412
right;1458050952079;1;1;3;1;9;5;1;115752
left;1458050952079;2;6;0;1;3;0;1;110764
right;1458050952083;1;1;2;0;6;3;0;115762
left;1458050952083;1;5;0;1;3;0;1;110794
left;1458050952084;51;21;16;0;6;0;0;115232
left;1458050952087;45;21;17;0;6;0;0;115242
right;1458050952088;9;1;22;3;36;7;2;115432
left;1458050952088;24;13;0;2;7;1;8;110244
right;1458050952088;12;2;18;4;30;3;1;115422
right;1458050952090;3;9;0;1;4;0;1;110684
left;1458050952088;22;12;0;2;8;1;8;110254
right;1458050952093;1;1;2;0;4;1;0;115772
right;1458050952093;1;1;2;0;3;0;0;115782
right;1458050952093;3;8;0;1;4;0;1;110694
